Species	Room 3	Room 4	Dyad	Phase	Day	Session	Trial	Tube Room 3	Nonsocial Room 3	Spaghetti Tube	Nonsocial Room 4	tool_trans	tool_intube	Tool nach passing	Tool nach success	Absolute	Relative	Highpass	Bodychange_cat	Presence	Receiverabsolute	Effort_cat	BeggingGestures	AttgetObeg
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	14	7	8	High	High	High	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	1	High	High	High	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	4	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	15	7	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	3	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	4	High	High	High	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	5	High	Low	Nothing	Low	1	1	no	no	below	body	0	0	yes	below	0	?	?
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	6	High	Low	Nothing	High	1	0	yes	yes	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	7	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	15	8	8	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	3	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	4	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	6	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	15	8	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	1	High	Low	High	High	0	/	 	 	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	2	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	16	9	8	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	4	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	6	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	7	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	16	8	8	High	Low	High	Low	1	1	no	no	below	body	0	0	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	1	High	Low	High	Low	1	1	 	 	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	2	High	High	High	Low	0	/	yes	yes	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	3	High	Low	Nothing	High	1	0	no	no	below	body	0	1	yes	mixed	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	4	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	5	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	6	High	Low	Nothing	Low	1	1	yes	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	7	High	High	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	16	8	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	1	High	Low	High	Low	1	1	 	 	below	body	0	0	yes	below	0	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	2	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	3	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	4	High	Low	Nothing	High	1	0	yes	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	5	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	7	High	Low	Nothing	Low	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	17	9	8	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	2	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	3	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	7	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	17	8	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	5	High	Low	High	High	1	0	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	6	High	High	Nothing	Low	0	/	yes	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	7	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	yes	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	17	9	8	High	Low	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	2	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	3	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	7	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	18	9	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	1	High	High	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	2	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	3	High	Low	Nothing	High	1	0	no	no	below	body	0	1	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	4	High	Low	Nothing	Low	1	0	yes	no	below	body	0	1	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	5	High	Low	High	Low	1	1	yes	no	below	body	0	1	yes	below	0	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	6	High	High	High	Low	0	/	yes	yes	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	7	High	Low	High	High	1	0	no	no	below	body	0	1	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	18	9	8	High	High	Nothing	High	0	/	yes	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	2	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	3	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	4	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	5	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	7	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	18	9	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	3	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	4	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	6	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	7	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	19	10	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	4	High	High	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	5	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	6	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	19	10	8	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	1	High	Low	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	3	High	Low	High	High	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	4	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	5	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	6	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	19	10	8	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	2	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	5	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	6	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	7	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	?	?
Chimpanzee	Bangolo	Lome	Bangolo_Lome	Test	20	10	8	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	1	High	Low	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	2	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	3	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	5	High	High	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	7	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	20	10	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	3	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	5	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	6	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	7	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	20	11	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	1	High	Low	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	3	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	4	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	5	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	6	High	Low	High	High	1	1	no	no	below	body	0	1	yes	below	0	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	7	High	High	Nothing	High	0	/	yes	yes	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Kofi	Bangolo	Kofi_Bangolo	Test	21	10	8	High	High	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	yes
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	1	High	Low	Nothing	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	2	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	mixed	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	3	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	4	High	High	High	Low	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	5	High	Low	High	Low	0	/	no	no	/	/	0	1	yes	above	/	?	?
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	6	High	High	High	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	7	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Lome	Bangolo	Lome_Bangolo	Test	21	11	8	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	above	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	1	High	High	High	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	2	High	Low	High	High	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	3	High	Low	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	4	High	Low	High	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	5	High	High	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	6	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	7	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Kofi	Lome	Kofi_Lome	Test	21	11	8	High	High	Nothing	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	1	High	High	Nothing	High	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	2	High	High	High	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	3	High	Low	Nothing	High	1	0	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	4	High	High	High	High	0	/	yes	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	5	High	Low	Nothing	Low	0	/	no	no	/	/	0	1	no	/	/	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	6	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	yes	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	7	High	Low	High	Low	1	1	no	no	below	body	0	0	yes	below	0	no	no
Chimpanzee	Bangolo	Kofi	Bangolo_Kofi	Test	22	12	8	High	High	Nothing	Low	0	/	yes	yes	/	/	0	0	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	22	11	1	High	High	High	Low	0	/	 	 	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	22	11	2	High	Low	High	High	0	/	no	no	/	/	0	1	yes	below	/	no	no
Chimpanzee	Lome	Kofi	Lome_Kofi	Test	22	11	3	High	High	Nothing	Low	0	/	no	no	/	/	0	1	yes	below	/	no	no
